Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
ISR;Ισραήλ;2021-49;612662;4300;12;119,0197;5,951;1,29157245159149;0,0645786225795746;6,59;0,7;1,0
ISR;Ισραήλ;2021-50;613230;5276;16;123,9789;8,9265;1,34538805484772;0,0968679338693619;6,6;0,86;2,0
ISR;Ισραήλ;2021-51;638888;9468;10;195,3907;4,9592;2,12033152580261;0,053815521299839;6,88;1,48;1,0
ISR;Ισραήλ;2021-52;920912;30154;2;415,5771;3,9673;4,50974082946777;0,0430524162948132;9,91;3,27;0,0
ISR;Ισραήλ;2022-01;1901604;107969;25;1186,2296;23,8039;12,8726720809937;0,258314490318298;20,47;5,68;3,0
ISR;Ισραήλ;2022-02;2658436;289048;49;2407,1733;67,4445;26,1220531463623;0,731891095638275;28,61;10,87;5,0
ISR;Ισραήλ;2022-03;2694548;420459;75;3398,0122;123,9789;36,8743934631348;1,34538805484772;29;15,6;8,0
ISR;Ισραήλ;2022-04;1923792;617565;332;3573,5665;213,2436;38,7794647216797;2,31406736373901;20,71;32,1;36,0
ISR;Ισραήλ;2022-05;1356600;366387;455;3300,8129;211,26;35,8196105957031;2,29254126548767;14,6;27,01;49,0
ISR;Ισραήλ;2022-06;911200;229555;364;2277,2436;161,6684;24,7120876312256;1,75438594818115;9,81;25,19;39,0
ISR;Ισραήλ;2022-07;654744;126762;427;1496,6727;113,0687;16,2415237426758;1,22699391841888;7,05;19,36;46,0
ISR;Ισραήλ;2022-08;496332;72880;183;1025,553;66,4527;11,1290493011475;0,721127986907959;5,34;14,68;20,0
ISR;Ισραήλ;2022-09;413224;47365;128;663,5348;44,6324;7,20051670074463;0,484339684247971;4,45;11,46;14,0
ISR;Ισραήλ;2022-10;379112;46334;97;539,556;32,7304;5,8551287651062;0,355182439088821;4,08;12,22;10,0
ISR;Ισραήλ;2022-11;383328;53314;52;530,6295;38,6814;5,75826072692871;0,419761061668396;4,13;13,91;6,0
ISR;Ισραήλ;2022-12;481996;91397;54;679,4041;17,853;7,37272644042969;0,193735867738724;5,19;18,96;6,0
ISR;Ισραήλ;2022-13;447228;82140;45;636,7554;30,7468;6,90991258621216;0,333656221628189;4,81;18,37;5,0
ITA;Ιταλία;2020-01;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-02;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-03;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-04;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-05;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-06;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-07;;0;0;;;;;;;0,0
ITA;Ιταλία;2020-08;;0;0;473,0;;0,7930720977317;;;;0,0
ITA;Ιταλία;2020-09;20457;1694;34;2238,0;;3,75242146876014;;0;0;1,0
ITA;Ιταλία;2020-10;29132;5681;332;7085,0;;11,879314614015;;0;0;6,0
ITA;Ιταλία;2020-11;74304;17372;1443;12943,0;;21,7013364924765;;0;0;24,0
ITA;Ιταλία;2020-12;131459;34391;3667;18249,0;;30,5978281427184;;0;0;61,0
ITA;Ιταλία;2020-13;198678;38551;5303;15211,0;;25,5040585171181;;0;0;89,0
ITA;Ιταλία;2020-14;237431;31259;5108;9381,0;;15,728983824146;;0;0;86,0
ITA;Ιταλία;2020-15;318732;27415;4012;6533,0;;10,9537843857953;;0;0;67,0
ITA;Ιταλία;2020-16;346348;22609;3761;4680,0;;7,84688671751449;;0;0;63,0
ITA;Ιταλία;2020-17;401118;18703;2984;3817,0;;6,39990739332325;;0;0;50,0
ITA;Ιταλία;2020-18;396113;13042;2240;2382,0;;3,99386413699135;;0;0;38,0
ITA;Ιταλία;2020-19;412140;8353;1676;1798,0;;3,01467998249809;;0;0;28,0
ITA;Ιταλία;2020-20;439048;6365;1348;1310,0;;2,19645760682564;;0;0;23,0
ITA;Ιταλία;2020-21;442052;4423;877;900,0;;1,50901667644509;;0;0;15,0
ITA;Ιταλία;2020-22;92915;3161;630;712,0;;1,19379985958767;;0;0;11,0
ITA;Ιταλία;2020-23;;1979;484;552,0;;0,925530228219658;;;;8,0
ITA;Ιταλία;2020-24;;1991;446;526,0;;0,881936413122355;;;;7,0
ITA;Ιταλία;2020-25;;1510;289;473,0;;0,7930720977317;;;;5,0
ITA;Ιταλία;2020-26;;1811;104;477,0;;0,7997788385159;;;;2,0
ITA;Ιταλία;2020-27;;1301;123;458,0;;0,767921819790948;;;;2,0
ITA;Ιταλία;2020-28;;1450;93;436,0;;0,731034745477846;;;;2,0
ITA;Ιταλία;2020-29;;1373;91;438,0;;0,734388115869946;;;;2,0
ITA;Ιταλία;2020-30;;1684;62;475,0;;0,7964254681238;;;;1,0
ITA;Ιταλία;2020-31;;1952;47;466,0;;0,781335301359349;;;;1,0
ITA;Ιταλία;2020-32;;2496;51;502,0;;0,841695968417153;;;;1,0
ITA;Ιταλία;2020-33;;3349;191;550,0;;0,922176857827558;;;;3,0
ITA;Ιταλία;2020-34;;5430;41;743,0;;1,24577710066523;;;;1,0
ITA;Ιταλία;2020-35;;8873;40;945,0;;1,58446751026735;;;;1,0
ITA;Ιταλία;2020-36;;9416;64;1104,0;;1,85106045643932;;;;1,0
ITA;Ιταλία;2020-37;;10119;69;1344,0;;2,25346490349134;;;;1,0
ITA;Ιταλία;2020-38;614696;10403;97;1537,0;;2,57706514632901;;0;0;2,0
ITA;Ιταλία;2020-39;654250;11714;128;1705,0;;2,85874825926543;;0;0;2,0
ITA;Ιταλία;2020-40;697041;15459;151;2187,0;;3,66691052376158;;0;0;3,0
ITA;Ιταλία;2020-41;780608;29621;180;3655,0;;6,12828439156313;;0;0;3,0
ITA;Ιταλία;2020-42;975869;59291;377;6465,0;;10,8397697924639;;0;0;6,0
ITA;Ιταλία;2020-43;1113420;111541;795;10602,0;;17,7762164485232;;0;0;13,0
ITA;Ιταλία;2020-44;1313916;183553;1488;14359,0;;24,0755227300835;;0;0;25,0
ITA;Ιταλία;2020-45;1406795;225769;2568;17304,0;;29,013360632451;;0;0;43,0
ITA;Ιταλία;2020-46;1503673;243425;3835;17070,0;;28,6210162965753;;0;0;64,0
ITA;Ιταλία;2020-47;1510190;230339;4594;15222,0;;25,5225020542747;;0;0;77,0
ITA;Ιταλία;2020-48;1425999;176310;5081;12362,0;;20,7271823935714;;0;0;85,0
ITA;Ιταλία;2020-49;1317771;143700;5174;10653,0;;17,8617273935218;;0;0;87,0
ITA;Ιταλία;2020-50;1090062;114834;4442;9294,0;;15,5831122120897;;0;0;74,0
ITA;Ιταλία;2020-51;1146229;109473;4279;8689,0;;14,5687176684794;;0;0;72,0
ITA;Ιταλία;2020-52;917012;94511;3126;8371,0;;14,0355317761354;;0;0;52,0
ITA;Ιταλία;2020-53;880142;107750;3407;9263,0;;15,5311349710121;;0;0;57,0
ITA;Ιταλία;2021-01;965114;121045;3423;9414,0;;15,7843144356157;;0;0;57,0
ITA;Ιταλία;2021-02;1315299;104786;3422;8591,0;;14,4044025192665;;0;0;57,0
ITA;Ιταλία;2021-03;1511132;85536;3284;7376,0;;12,3672300060656;;0;0;55,0
ITA;Ιταλία;2021-04;1732691;86219;3055;6812,0;;11,4215795554933;;0;0;51,0
ITA;Ιταλία;2021-05;1696000;83706;2757;6715,0;;11,2589410914765;;0;0;46,0
ITA;Ιταλία;2021-06;1805855;85141;2304;6490,0;;10,8816869223652;;0;0;39,0
ITA;Ιταλία;2021-07;1890358;87367;2141;6953,0;;11,6579921681364;;0;0;36,0
ITA;Ιταλία;2021-08;2073948;116019;1981;8814,0;;14,7783033179856;;0;0;33,0
ITA;Ιταλία;2021-09;2209958;142221;2086;10944,0;;18,3496427855724;;0;0;35,0
ITA;Ιταλία;2021-10;2280459;155656;2360;12615,0;;21,1513837481721;;0;0;40,0
ITA;Ιταλία;2021-11;2267599;153234;2797;13166,0;;22,0752372911957;;0;0;47,0
ITA;Ιταλία;2021-12;2202390;155618;2991;12423,0;;20,8294601905305;;0;0;50,0
ITA;Ιταλία;2021-13;2106750;136270;3097;11772,0;;19,7379381279018;;0;0;52,0
ITA;Ιταλία;2021-14;1854823;101550;3224;9583,0;;16,0676742337482;;0;0;54,0
ITA;Ιταλία;2021-15;2039578;100317;2673;7857,0;;13,1737155853657;;0;0;45,0
ITA;Ιταλία;2021-16;2031573;92543;2311;7097,0;;11,8994348363676;;0;0;39,0
ITA;Ιταλία;2021-17;1988809;82088;1939;6031,0;;10,1120884173782;;0;0;33,0
ITA;Ιταλία;2021-18;1982198;66448;1656;4842,0;;8,11850971927461;;0;0;28,0
ITA;Ιταλία;2021-19;1805643;47912;1323;3552,0;;5,95558581636997;;0;0;22,0
ITA;Ιταλία;2021-20;1655819;33061;1069;2461,0;;4,12632226747931;;0;0;18,0
ITA;Ιταλία;2021-21;1526792;23820;821;1731,0;;2,90234207436273;;0;0;14,0
ITA;Ιταλία;2021-22;1242229;16425;477;1312,0;;2,19981097721774;;0;0;8,0
ITA;Ιταλία;2021-23;1277054;12444;479;988,0;;1,6565649736975;;0;0;8,0
ITA;Ιταλία;2021-24;1312256;8104;268;657,0;;1,10158217380492;;0;0;4,0
ITA;Ιταλία;2021-25;1216281;5093;202;521,0;;0,873552987142105;;0;0;3,0
ITA;Ιταλία;2021-26;1208991;5248;177;455,0;;0,762891764202798;;0;0;3,0
ITA;Ιταλία;2021-27;1168575;7959;126;530,0;;0,888643153906556;;0;0;2,0
ITA;Ιταλία;2021-28;1283303;16182;92;741,0;;1,24242373027313;;0;0;2,0
ITA;Ιταλία;2021-29;1435886;29957;82;1277,0;;2,14112699535598;;0;0;1,0
ITA;Ιταλία;2021-30;1483506;37933;116;1578,0;;2,64580923936707;;0;0;2,0
ITA;Ιταλία;2021-31;1462948;41069;155;1998,0;;3,35001702170811;;0;0;3,0
ITA;Ιταλία;2021-32;1432000;44252;212;2314,0;;3,87984954365994;;0;0;4,0
ITA;Ιταλία;2021-33;1396461;43944;319;2505,0;;4,20009641610551;;0;0;5,0
ITA;Ιταλία;2021-34;1614909;45633;342;2597,0;;4,35435145414212;;0;0;6,0
ITA;Ιταλία;2021-35;1901730;41194;422;2332,0;;3,91002987718885;;0;0;7,0
ITA;Ιταλία;2021-36;1933833;34973;404;2144,0;;3,59481306033143;;0;0;7,0
ITA;Ιταλία;2021-37;1966654;29698;391;1833,0;;3,07336396435984;;0;0;7,0
ITA;Ιταλία;2021-38;1978362;24203;387;1452,0;;2,43454690466475;;0;0;6,0
ITA;Ιταλία;2021-39;2002115;21720;334;1282,0;;2,14951042133624;;0;0;6,0
ITA;Ιταλία;2021-40;1930204;18282;270;1083,0;;1,81585006732226;;0;0;5,0
ITA;Ιταλία;2021-41;2393249;17583;240;1076,0;;1,80411327094991;;0;0;4,0
ITA;Ιταλία;2021-42;3324669;23286;285;1411,0;;2,3658028116267;;0;0;5,0
ITA;Ιταλία;2021-43;3202869;30780;274;1691,0;;2,83527466652073;;0;0;5,0
ITA;Ιταλία;2021-44;3087166;36082;285;1952,0;;3,27288950268981;;0;0;5,0
ITA;Ιταλία;2021-45;3463133;52014;390;2294,0;;3,84631583973894;;0;0;7,0
ITA;Ιταλία;2021-46;3697483;65627;402;2758,0;;4,62429777070619;;0;0;7,0
ITA;Ιταλία;2021-47;3836023;82130;497;3135,0;;5,25640808961708;;0;0;8,0
ITA;Ιταλία;2021-48;3999354;101264;521;3525,0;;5,91031531607662;;0;0;9,0
ITA;Ιταλία;2021-49;3657401;116435;636;4151,0;;6,95992024880399;;0;0;11,0
ITA;Ιταλία;2021-50;4376218;163638;810;4861,0;;8,15036673799956;;0;0;14,0
ITA;Ιταλία;2021-51;4986419;258158;970;6122,0;;10,2646667702187;;0;0;16,0
ITA;Ιταλία;2021-52;6192041;680763;1035;8826,0;;14,7984235403382;;0;0;17,0
ITA;Ιταλία;2022-01;6611935;1108863;1392;11432,0;;19,1678651612448;;0;0;23,0
ITA;Ιταλία;2022-02;7638066;1269976;2066;11137,0;;18,67324302841;;0;0;35,0
ITA;Ιταλία;2022-03;7409388;1216763;2419;11032,0;;18,4971910828248;;0;0;41,0
ITA;Ιταλία;2022-04;6946828;1001807;2626;9870,0;;16,5488828850145;;0;0;44,0
ITA;Ιταλία;2022-05;6023076;696251;2622;8603,0;;14,4245227416191;;0;0;44,0
ITA;Ιταλία;2022-06;4522069;483939;2244;6908,0;;11,5825413343141;;0;0;38,0
ITA;Ιταλία;2022-07;3447950;364300;1974;5454,0;;9,14464105925727;;0;0;33,0
ITA;Ιταλία;2022-08;2991358;294583;1571;4368,0;;7,32376093634686;;0;0;26,0
ITA;Ιταλία;2022-09;2642537;261554;1327;3984,0;;6,67991382106362;;0;0;22,0
ITA;Ιταλία;2022-10;2780213;347095;981;4037,0;;6,76877813645427;;0;0;16,0
ITA;Ιταλία;2022-11;3151885;488536;917;4687,0;;7,85862351388684;;0;0;15,0
ITA;Ιταλία;2022-12;3311639;502980;997;4813,0;;8,06988584858916;;0;0;17,0
ITA;Ιταλία;2022-13;3240001;481092;1002;3439,0;;5,76612038921631;;0;0;17,0
LIE;Λίχτενσταϊν;2020-01;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-02;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-03;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-04;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-05;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-06;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-07;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-08;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-09;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-10;;2;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-11;;11;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-12;;35;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-13;;17;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-14;;13;1;;;;;;;26,0
LIE;Λίχτενσταϊν;2020-15;;3;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-16;;1;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-17;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-18;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-19;;0;0;;;;;;;0,0
LIE;Λίχτενσταϊν;2020-20;52;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-21;258;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-22;351;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-23;315;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-24;257;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-25;341;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-26;152;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-27;414;2;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-28;168;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-29;334;2;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-30;148;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-31;287;2;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-32;183;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-33;379;8;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-34;307;4;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-35;538;7;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-36;670;0;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-37;738;4;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-38;580;2;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-39;685;4;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-40;443;10;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-41;527;21;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-42;564;76;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-43;1181;177;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2020-44;937;196;2;;;;;0;0;52,0
LIE;Λίχτενσταϊν;2020-45;1068;199;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2020-46;825;186;4;;;;;0;0;103,0
LIE;Λίχτενσταϊν;2020-47;879;166;5;;;;;0;0;129,0
LIE;Λίχτενσταϊν;2020-48;796;118;4;;;;;0;0;103,0
LIE;Λίχτενσταϊν;2020-49;789;127;3;;;;;0;0;77,0
LIE;Λίχτενσταϊν;2020-50;875;170;2;;;;;0;0;52,0
LIE;Λίχτενσταϊν;2020-51;1279;216;7;;;;;0;0;181,0
LIE;Λίχτενσταϊν;2020-52;1287;256;10;;;;;0;0;258,0
LIE;Λίχτενσταϊν;2020-53;909;186;4;;;;;0;0;103,0
LIE;Λίχτενσταϊν;2021-01;819;122;7;;;;;0;0;181,0
LIE;Λίχτενσταϊν;2021-02;730;50;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-03;783;63;2;;;;;0;0;52,0
LIE;Λίχτενσταϊν;2021-04;867;43;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-05;748;29;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-06;883;14;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-07;711;11;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-08;809;26;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-09;812;16;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-10;888;20;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-11;1071;20;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-12;1117;32;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-13;1702;33;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-14;1506;57;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-15;1412;69;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-16;1420;62;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-17;1494;61;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-18;1298;28;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-19;1288;16;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-20;1504;10;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-21;1190;13;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-22;1499;9;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-23;982;3;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-24;860;3;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-25;1027;6;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-26;1241;11;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-27;1363;11;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-28;1356;12;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-29;1401;7;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-30;1003;9;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-31;814;14;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-32;891;60;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-33;910;67;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-34;1089;37;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-35;1290;66;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-36;1358;56;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-37;1487;32;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-38;1459;27;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-39;1248;5;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-40;1087;12;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-41;948;35;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-42;1194;41;1;;;;;0;0;26,0
LIE;Λίχτενσταϊν;2021-43;1068;40;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-44;712;95;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2021-45;1080;148;0;4,0;;10,3233798745709;;0;0;0,0
LIE;Λίχτενσταϊν;2021-46;1963;392;0;3,0;;7,7425349059282;;0;0;0,0
LIE;Λίχτενσταϊν;2021-47;2076;352;0;8,0;;20,6467597491419;;0;0;0,0
LIE;Λίχτενσταϊν;2021-48;1759;380;2;11,0;;28,3892946550701;;0;0;52,0
LIE;Λίχτενσταϊν;2021-49;2443;460;3;14,0;;36,1318295609983;;0;0;77,0
LIE;Λίχτενσταϊν;2021-50;1345;270;1;14,0;;36,1318295609983;;0;0;26,0
LIE;Λίχτενσταϊν;2021-51;1306;267;1;10,0;;25,8084496864273;;0;0;26,0
LIE;Λίχτενσταϊν;2021-52;1168;295;0;10,0;;25,8084496864273;;0;0;0,0
LIE;Λίχτενσταϊν;2022-01;1342;480;2;5,0;;12,9042248432137;;0;0;52,0
LIE;Λίχτενσταϊν;2022-02;1580;549;2;1,0;;2,58084496864273;;0;0;52,0
LIE;Λίχτενσταϊν;2022-03;1961;748;1;1,0;;2,58084496864273;;0;0;26,0
LIE;Λίχτενσταϊν;2022-04;2223;915;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2022-05;1868;835;0;;;;;0;0;0,0
LIE;Λίχτενσταϊν;2022-06;1695;813;2;4,0;;10,3233798745709;;0;0;52,0
LIE;Λίχτενσταϊν;2022-07;1378;615;1;5,0;;12,9042248432137;;0;0;26,0
LIE;Λίχτενσταϊν;2022-08;1485;696;1;4,0;;10,3233798745709;;0;0;26,0
LIE;Λίχτενσταϊν;2022-09;1988;1194;1;4,0;;10,3233798745709;;0;0;26,0
LIE;Λίχτενσταϊν;2022-10;2039;1036;0;4,0;;10,3233798745709;;0;0;0,0
LIE;Λίχτενσταϊν;2022-11;2162;1221;2;5,0;;12,9042248432137;;0;0;52,0
LIE;Λίχτενσταϊν;2022-12;1417;654;1;8,0;;20,6467597491419;;0;0;26,0
LIE;Λίχτενσταϊν;2022-13;993;444;0;1,0;;2,58084496864273;;0;0;0,0
LTU;Λιθουανία;2020-01;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-02;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-03;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-04;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-05;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-06;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-07;;0;0;;;;;;;0,0
LTU;Λιθουανία;2020-08;47;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-09;118;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-10;95;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-11;364;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-12;1737;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-13;7530;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-14;15710;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-15;15902;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-16;3174;0;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-17;40158;155;4;;;;;0;0;1,0
LTU;Λιθουανία;2020-18;35365;79;5;;;;;0;0;2,0
LTU;Λιθουανία;2020-19;41648;72;10;;;;;0;0;4,0
LTU;Λιθουανία;2020-20;43124;72;2;;;;;0;0;1,0
LTU;Λιθουανία;2020-21;37046;77;4;;;;;0;0;1,0
LTU;Λιθουανία;2020-22;34491;43;3;;;;;0;0;1,0
LTU;Λιθουανία;2020-23;30002;45;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-24;28037;52;1;;;;;0;0;0,0
LTU;Λιθουανία;2020-25;28163;28;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-26;23234;15;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-27;23926;25;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-28;16933;33;1;;;;;0;0;0,0
LTU;Λιθουανία;2020-29;17435;73;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-30;4700;72;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-31;21815;100;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-32;22423;145;3;;;;;0;0;1,0
LTU;Λιθουανία;2020-33;24651;172;2;;;;;0;0;1,0
LTU;Λιθουανία;2020-34;;236;2;;;;;;;1,0
LTU;Λιθουανία;2020-35;27826;233;1;;;;;0;0;0,0
LTU;Λιθουανία;2020-36;25983;193;0;;;;;0;0;0,0
LTU;Λιθουανία;2020-37;28052;286;1;;;;;0;0;0,0
LTU;Λιθουανία;2020-38;29695;428;2;;;;;0;0;1,0
LTU;Λιθουανία;2020-39;33704;676;10;;;;;0;0;4,0
LTU;Λιθουανία;2020-40;37752;793;15;;;;;0;0;5,0
LTU;Λιθουανία;2020-41;;960;9;;;;;;;3,0
LTU;Λιθουανία;2020-42;48184;1478;34;;;;;0;0;12,0
LTU;Λιθουανία;2020-43;55103;3229;41;;;;;0;0;15,0
LTU;Λιθουανία;2020-44;63835;5590;73;;;;;0;0;26,0
LTU;Λιθουανία;2020-45;70274;9143;128;;;;;0;0;46,0
LTU;Λιθουανία;2020-46;77463;10206;181;;;;;0;0;65,0
LTU;Λιθουανία;2020-47;79124;12323;208;;;;;0;0;74,0
LTU;Λιθουανία;2020-48;81580;13115;202;;;;;0;0;72,0
LTU;Λιθουανία;2020-49;79801;14691;278;;;;;0;0;99,0
LTU;Λιθουανία;2020-50;86236;18977;308;;;;;0;0;110,0
LTU;Λιθουανία;2020-51;92154;19481;329;;;;;0;0;118,0
LTU;Λιθουανία;2020-52;72495;17880;228;;;;;0;0;82,0
LTU;Λιθουανία;2020-53;70045;15632;389;;;;;0;0;139,0
LTU;Λιθουανία;2021-01;85015;12460;229;;;;;0;0;82,0
LTU;Λιθουανία;2021-02;66944;7554;180;;;;;0;0;64,0
LTU;Λιθουανία;2021-03;61005;6404;153;;;;;0;0;55,0
LTU;Λιθουανία;2021-04;58978;5438;123;;;;;0;0;44,0
LTU;Λιθουανία;2021-05;50695;3956;86;;;;;0;0;31,0
LTU;Λιθουανία;2021-06;49089;3238;74;;;;;0;0;26,0
LTU;Λιθουανία;2021-07;43444;3252;88;;;;;0;0;31,0
LTU;Λιθουανία;2021-08;50010;3479;66;;;;;0;0;24,0
LTU;Λιθουανία;2021-09;50868;2911;83;;;;;0;0;30,0
LTU;Λιθουανία;2021-10;50603;3079;56;;;;;0;0;20,0
LTU;Λιθουανία;2021-11;55432;3469;52;;;;;0;0;19,0
LTU;Λιθουανία;2021-12;63729;4652;56;;;;;0;0;20,0
LTU;Λιθουανία;2021-13;82866;5600;65;;;;;0;0;23,0
LTU;Λιθουανία;2021-14;94954;6278;69;;;;;0;0;25,0
LTU;Λιθουανία;2021-15;121187;7014;79;;;;;0;0;28,0
LTU;Λιθουανία;2021-16;126248;7262;77;;;;;0;0;28,0
LTU;Λιθουανία;2021-17;139408;6216;50;;;;;0;0;18,0
